,Date,Open,High,Low,Close,Adj Close,Volume
173,2015-09-10,30.655001,31.208,30.571501,31.067499,31.067499,38106000
174,2015-09-11,30.987499,31.289,30.871,31.2885,31.2885,27470000
175,2015-09-14,31.285,31.292999,30.9715,31.162001,31.162001,34046000
176,2015-09-15,31.334999,31.934999,31.188999,31.757,31.757,41688000
177,2015-09-16,31.7735,31.897499,31.615999,31.799,31.799,25730000
178,2015-09-17,31.8895,32.544998,31.750999,32.145,32.145,45494000
179,2015-09-18,31.8395,32.0,31.351,31.4625,31.4625,102668000
180,2015-09-21,31.719999,31.824499,31.297001,31.771999,31.771999,35770000
181,2015-09-22,31.35,31.377501,30.7715,31.134501,31.134501,51258000
182,2015-09-23,31.102501,31.446501,31.0,31.118,31.118,29418000
183,2015-09-24,30.832001,31.365999,30.620001,31.290001,31.290001,44802000
184,2015-09-25,31.488501,31.488501,30.549999,30.598499,30.598499,43480000
185,2015-09-28,30.517,30.730249,29.469,29.744499,29.744499,62554000
186,2015-09-29,29.864,30.25,29.511,29.748501,29.748501,46190000
187,2015-09-30,30.164,30.438,30.036501,30.421,30.421,48268000
188,2015-10-01,30.418501,30.6045,29.9925,30.564501,30.564501,37352000
189,2015-10-02,30.360001,31.367001,30.1565,31.345501,31.345501,53696000
190,2015-10-05,31.6,32.150501,31.35,32.073502,32.073502,36072000
191,2015-10-06,31.941999,32.462502,31.8265,32.271999,32.271999,43326000
192,2015-10-07,32.462002,32.530449,31.6075,32.118,32.118,41854000
193,2015-10-08,32.068001,32.2225,31.278,31.958,31.958,43642000
194,2015-10-09,32.0,32.2995,31.7659,32.1805,32.1805,32974000
195,2015-10-12,32.1045,32.424999,31.9505,32.3335,32.3335,25504000
196,2015-10-13,32.157501,32.890598,32.157501,32.615002,32.615002,36154000
197,2015-10-14,32.6605,32.969501,32.442501,32.557999,32.557999,28310000
198,2015-10-15,32.733002,33.156502,32.723,33.087002,33.087002,37714000
199,2015-10-16,33.205502,33.248501,32.860001,33.110001,33.110001,32222000
200,2015-10-19,33.058998,33.341,32.979,33.305,33.305,29546000
201,2015-10-20,33.202,33.236,32.209751,32.514,32.514,49964000
202,2015-10-21,32.7075,32.793499,32.086498,32.130501,32.130501,35822000
203,2015-10-22,32.334999,32.889999,32.2005,32.5895,32.5895,81420000
204,2015-10-23,36.375,36.5,35.075001,35.099998,35.099998,133078000
205,2015-10-26,35.077499,35.9575,35.063,35.639,35.639,54332000
206,2015-10-27,35.368999,35.681,35.227501,35.4245,35.4245,44916000
207,2015-10-28,35.366501,35.648998,35.153999,35.647499,35.647499,43578000
208,2015-10-29,35.525002,35.912998,35.5005,35.846001,35.846001,29120000
209,2015-10-30,35.786499,35.900002,35.502499,35.540501,35.540501,38176000
210,2015-11-02,35.553001,36.081001,35.2925,36.0555,36.0555,37726000
211,2015-11-03,35.943001,36.232498,35.736,36.108002,36.108002,31308000
212,2015-11-04,36.099998,36.654999,36.095001,36.405499,36.405499,34134000
213,2015-11-05,36.473499,36.973999,36.473499,36.5625,36.5625,37232000
214,2015-11-06,36.575001,36.7705,36.350498,36.688,36.688,30232000
215,2015-11-09,36.509998,36.7355,35.9715,36.244499,36.244499,41396000
216,2015-11-10,36.220001,36.529499,35.924999,36.416,36.416,32160000
217,2015-11-11,36.623001,37.049999,36.511501,36.77,36.77,27328000
218,2015-11-12,36.549999,36.889999,36.432251,36.561501,36.561501,36744000
219,2015-11-13,36.4585,36.557499,35.836498,35.849998,35.849998,41510000
220,2015-11-16,35.779999,36.474499,35.566502,36.448002,36.448002,38118000
221,2015-11-17,36.4645,36.592251,36.151348,36.264999,36.264999,30218000
222,2015-11-18,36.379002,37.070499,36.349998,37.0,37.0,33686000
223,2015-11-19,36.937,37.099998,36.871498,36.920502,36.920502,26542000
224,2015-11-20,37.3265,37.896,37.150002,37.830002,37.830002,44246000
225,2015-11-23,37.872501,38.135399,37.591,37.799,37.799,28290000
226,2015-11-24,37.599998,37.76395,36.8815,37.414001,37.414001,46662000
227,2015-11-25,37.407001,37.599998,37.303001,37.407501,37.407501,22442000
228,2015-11-27,37.423,37.670502,37.3745,37.513,37.513,16770000
229,2015-11-30,37.440498,37.746498,37.063499,37.130001,37.130001,41952000
230,2015-12-01,37.355499,38.447498,37.334999,38.352001,38.352001,42692000
231,2015-12-02,38.445,38.797749,37.948002,38.118999,38.118999,44608000
232,2015-12-03,38.300499,38.449749,37.281502,37.626999,37.626999,51812000
233,2015-12-04,37.654999,38.4245,37.5,38.3405,38.3405,55146000
234,2015-12-07,38.3885,38.436501,37.754501,38.162498,38.162498,36246000
235,2015-12-08,37.894501,38.240002,37.709999,38.1185,38.1185,36590000
236,2015-12-09,37.9585,38.211498,36.850052,37.580502,37.580502,54000000
237,2015-12-10,37.642502,37.7925,37.191502,37.473,37.473,39768000
238,2015-12-11,37.057999,37.2855,36.837502,36.943501,36.943501,44488000
239,2015-12-14,37.0895,37.436501,36.2085,37.3885,37.3885,48250000
240,2015-12-15,37.650002,37.903999,37.150501,37.169998,37.169998,53324000
241,2015-12-16,37.5,38.029499,36.971748,37.904499,37.904499,39866000
242,2015-12-17,38.120998,38.133999,37.450001,37.4715,37.4715,31068000
243,2015-12-18,37.3255,37.706501,36.907501,36.9655,36.9655,62974000
244,2015-12-21,37.306499,37.5,37.0,37.3885,37.3885,30514000
245,2015-12-22,37.5825,37.7425,37.276501,37.5,37.5,27308000
246,2015-12-23,37.6735,37.710499,37.200001,37.515499,37.515499,31318000
247,2015-12-24,37.477501,37.567501,37.331001,37.419998,37.419998,10544000
248,2015-12-28,37.646,38.149502,37.476002,38.1255,38.1255,30306000
249,2015-12-29,38.334499,38.999001,38.321499,38.830002,38.830002,35300000
250,2015-12-30,38.830002,38.880001,38.345001,38.549999,38.549999,25866000
251,2015-12-31,38.474998,38.474998,37.917,37.944,37.944,30018000
252,2016-01-04,37.150002,37.202999,36.562901,37.091999,37.091999,65456000
253,2016-01-05,37.322498,37.599998,36.931999,37.129002,37.129002,39014000
254,2016-01-06,36.5,37.359001,36.445999,37.181,37.181,38940000
255,2016-01-07,36.515499,36.924999,35.952999,36.3195,36.3195,59274000
256,2016-01-08,36.572498,36.661499,35.650002,35.723499,35.723499,49018000
257,2016-01-11,35.830502,35.942749,35.176998,35.801498,35.801498,41812000
258,2016-01-12,36.084,36.4375,35.865849,36.303501,36.303501,40490000
259,2016-01-13,36.5425,36.737,34.9305,35.028,35.028,50034000
260,2016-01-14,35.269001,36.096249,34.455002,35.736,35.736,44516000
261,2016-01-15,34.614498,35.337002,34.268501,34.7225,34.7225,72162000
262,2016-01-19,35.165001,35.499001,34.670502,35.0895,35.0895,45362000
263,2016-01-20,34.4305,35.342499,33.662998,34.922501,34.922501,68900000
264,2016-01-21,35.109001,35.959499,34.723,35.329498,35.329498,48244000
265,2016-01-22,36.18,36.406502,36.00605,36.262501,36.262501,40236000
266,2016-01-25,36.179001,36.484001,35.5005,35.5835,35.5835,34234000
267,2016-01-26,35.692501,35.914001,35.324001,35.652,35.652,26634000
268,2016-01-27,35.683498,35.911751,34.719501,34.9995,34.9995,43884000
269,2016-01-28,36.111,36.684502,35.6175,36.548,36.548,53528000
270,2016-01-29,36.5765,37.2495,36.34,37.147499,37.147499,69486000
271,2016-02-01,37.522999,37.893002,37.163502,37.599998,37.599998,102784000
272,2016-02-02,39.224998,39.4935,38.232498,38.232498,38.232498,126962000
273,2016-02-03,38.511002,38.724998,36.025002,36.3475,36.3475,123420000
274,2016-02-04,36.140499,36.349998,35.092999,35.400501,35.400501,103374000
275,2016-02-05,35.193501,35.199501,34.0075,34.178501,34.178501,102114000
276,2016-02-08,33.392502,34.2015,33.153,34.137001,34.137001,84948000
277,2016-02-09,33.616001,34.994999,33.438499,33.905499,33.905499,72178000
278,2016-02-10,34.342999,35.065498,34.106499,34.206001,34.206001,52760000
279,2016-02-11,33.75,34.467499,33.443401,34.155499,34.155499,60480000
280,2016-02-12,34.513,34.6875,33.93,34.119999,34.119999,42828000
281,2016-02-16,34.648998,34.900002,34.252499,34.549999,34.549999,50400000
282,2016-02-17,34.904499,35.487499,34.569,35.419998,35.419998,49852000
283,2016-02-18,35.5,35.6175,34.801498,34.8675,34.8675,37664000
284,2016-02-19,34.751499,35.154049,34.702499,35.045502,35.045502,31786000
285,2016-02-22,35.372501,35.661999,35.1255,35.323002,35.323002,38996000
286,2016-02-23,35.072498,35.419998,34.679001,34.7925,34.7925,40186000
287,2016-02-24,34.445999,35.0,34.039001,34.978001,34.978001,39272000
288,2016-02-25,35.0005,35.299,34.529251,35.287498,35.287498,32844000
289,2016-02-26,35.429001,35.671501,35.042999,35.253502,35.253502,44870000
290,2016-02-29,35.015999,35.544498,34.883999,34.8885,34.8885,49622000
291,2016-03-01,35.181,35.940498,34.988499,35.940498,35.940498,43028000
292,2016-03-02,35.950001,36.0,35.599998,35.942501,35.942501,32580000
293,2016-03-03,35.933998,35.9725,35.300999,35.620998,35.620998,39160000
294,2016-03-04,35.7495,35.824501,35.300999,35.544498,35.544498,39442000
295,2016-03-07,35.345001,35.404549,34.345001,34.757999,34.757999,59702000
296,2016-03-08,34.429501,35.189499,34.266998,34.698502,34.698502,41526000
297,2016-03-09,34.9235,35.284,34.700001,35.262001,35.262001,28430000
298,2016-03-10,35.405998,35.821999,35.167999,35.640999,35.640999,56670000
299,2016-03-11,36.0,36.346001,35.856251,36.341,36.341,39416000
300,2016-03-14,36.3405,36.775002,36.2575,36.524502,36.524502,34366000
301,2016-03-15,36.346001,36.614498,36.238499,36.4165,36.4165,34420000
302,2016-03-16,36.318501,36.873501,36.225498,36.804501,36.804501,32488000
303,2016-03-17,36.822498,37.1535,36.799999,36.889,36.889,37216000
304,2016-03-18,37.092999,37.099998,36.591499,36.880001,36.880001,59614000
305,2016-03-21,36.825001,37.125,36.6758,37.1045,37.1045,36730000
306,2016-03-22,36.873001,37.25,36.873001,37.037498,37.037498,25394000
307,2016-03-23,37.118,37.285999,36.807499,36.903,36.903,28642000
308,2016-03-24,36.600498,36.887348,36.549999,36.764999,36.764999,31898000
309,2016-03-28,36.8395,36.949501,36.625,36.676498,36.676498,26026000
310,2016-03-29,36.7295,37.362499,36.438,37.238499,37.238499,38076000
311,2016-03-30,37.505001,37.894001,37.437,37.526501,37.526501,35648000
312,2016-03-31,37.462502,37.5425,37.047001,37.247501,37.247501,34376000
313,2016-04-01,36.93,37.516998,36.849998,37.495499,37.495499,31534000
314,2016-04-04,37.502998,37.639999,37.121498,37.2645,37.2645,22684000
315,2016-04-05,36.900002,37.139999,36.768501,36.889999,36.889999,22646000
316,2016-04-06,36.788502,37.312,36.778,37.2845,37.2845,21074000
317,2016-04-07,37.268501,37.349998,36.813999,37.014,37.014,29064000
318,2016-04-08,37.198502,37.272499,36.7775,36.9575,36.9575,25816000
319,2016-04-11,37.151001,37.25,36.802502,36.805,36.805,24402000
320,2016-04-12,36.900002,37.191502,36.550499,37.154499,37.154499,27060000
321,2016-04-13,37.458,37.719002,37.213051,37.585999,37.585999,34142000
322,2016-04-14,37.7005,37.865501,37.63525,37.66,37.66,22706000
323,2016-04-15,37.699001,38.049999,37.634701,37.950001,37.950001,36186000
324,2016-04-18,38.022999,38.4025,37.865002,38.330502,38.330502,31176000
325,2016-04-19,38.475498,38.494999,37.466499,37.696499,37.696499,40610000
326,2016-04-20,37.900002,37.906601,37.5005,37.633499,37.633499,30584000
327,2016-04-21,37.769001,38.022499,37.477501,37.957001,37.957001,61210000
328,2016-04-22,36.314999,36.806,35.6805,35.938499,35.938499,119038000
329,2016-04-25,35.805,36.196499,35.779499,36.157501,36.157501,39184000
330,2016-04-26,36.271,36.2883,35.151299,35.407001,35.407001,54892000
331,2016-04-27,35.364498,35.449001,34.618252,35.292,35.292,61972000
332,2016-04-28,35.412998,35.7085,34.477501,34.550999,34.550999,57346000
333,2016-04-29,34.535,34.881001,34.450001,34.650501,34.650501,49754000
334,2016-05-02,34.8815,35.032001,34.549999,34.9105,34.9105,32906000
335,2016-05-03,34.843498,34.891998,34.599998,34.618,34.618,30876000
336,2016-05-04,34.524502,34.987499,34.4505,34.785,34.785,33870000
337,2016-05-05,34.884998,35.116001,34.785999,35.071499,35.071499,33670000
338,2016-05-06,34.918999,35.592999,34.90535,35.556,35.556,36586000
339,2016-05-09,35.599998,35.935501,35.5,35.645,35.645,30206000
340,2016-05-10,35.837502,36.174999,35.785999,36.159,36.159,31392000
341,2016-05-11,36.170502,36.223999,35.639999,35.7645,35.7645,33842000
342,2016-05-12,35.853001,35.962502,35.450001,35.665501,35.665501,27214000
343,2016-05-13,35.5965,35.833099,35.463001,35.5415,35.5415,26290000
344,2016-05-16,35.456501,35.924,35.282501,35.824501,35.824501,26342000
345,2016-05-17,35.7995,36.076,35.205502,35.311501,35.311501,40024000
346,2016-05-18,35.183498,35.580002,35.031502,35.331501,35.331501,35336000
347,2016-05-19,35.118,35.299999,34.84,35.015999,35.015999,33404000
348,2016-05-20,35.081001,35.729,35.026001,35.487,35.487,36568000
349,2016-05-23,35.3265,35.573898,35.209,35.212002,35.212002,26614000
350,2016-05-24,35.342999,36.0485,35.342999,36.004501,36.004501,38590000
351,2016-05-25,36.037998,36.3755,35.985249,36.2635,36.2635,32584000
352,2016-05-26,36.143501,36.4165,36.014,36.206001,36.206001,31526000
353,2016-05-27,36.2005,36.6968,36.200001,36.632999,36.632999,39500000
354,2016-05-31,36.587002,36.9865,36.563,36.785999,36.785999,42590000
355,2016-06-01,36.726501,36.8605,36.533001,36.7075,36.7075,25072000
356,2016-06-02,36.625,36.651001,36.2085,36.52,36.52,26836000
357,2016-06-03,36.463501,36.474499,36.028,36.117001,36.117001,24526000
358,2016-06-06,36.245499,36.245499,35.730499,35.827499,35.827499,31306000
359,2016-06-07,35.992001,36.098999,35.827499,35.8325,35.8325,26724000
360,2016-06-08,36.198002,36.428501,36.028999,36.414001,36.414001,31674000
361,2016-06-09,36.143501,36.477001,36.116798,36.429001,36.429001,19778000
362,2016-06-10,35.973499,36.294498,35.821499,35.970501,35.970501,24328000
363,2016-06-13,35.8255,36.271999,35.8255,35.917999,35.917999,25178000
364,2016-06-14,35.824001,36.123501,35.655998,35.913502,35.913502,26122000
365,2016-06-15,35.950001,36.148998,35.865501,35.945999,35.945999,24290000
366,2016-06-16,35.745499,35.8325,35.162998,35.518002,35.518002,39650000
367,2016-06-17,35.432499,35.441002,34.4226,34.585999,34.585999,68048000
368,2016-06-20,34.938499,35.124001,34.670502,34.685501,34.685501,41650000
369,2016-06-21,34.919998,35.1385,34.600498,34.797001,34.797001,29312000
370,2016-06-22,34.952999,35.042999,34.654099,34.873001,34.873001,23686000
371,2016-06-23,34.872501,35.0975,34.349998,35.093498,35.093498,43428000
372,2016-06-24,33.758499,34.470001,33.672501,33.761002,33.761002,88980000
373,2016-06-27,33.549999,33.615002,33.1642,33.412998,33.412998,52580000
